fact_key,country_key,quarter_key,product_key,specialty_key,channel_key,feedback_key,product_details,contact_number,mentions,weighted_calls,spending_total_eur,quality_index,converted_contacts
14784,1,20243,2,3,18,256,222,222,222,222,21851,0,222.0
14787,1,20251,2,3,18,256,111,111,111,111,10983,0,111.0
14790,1,20253,2,3,18,256,109,109,109,109,10904,0,109.0
14797,1,20241,2,3,18,257,108,108,108,108,10531,0,108.0
14800,1,20244,2,3,18,257,118,118,118,118,11622,0,118.0
14802,1,20251,2,3,18,257,111,111,111,111,10983,0,111.0
14803,1,20261,2,3,18,257,116,116,116,116,11578,0,116.0
14804,1,20243,2,3,18,259,111,111,111,111,10926,0,
14806,1,20231,2,3,18,260,106,106,106,106,10234,0,
14807,1,20243,2,3,18,261,111,111,111,111,10926,0,
14809,1,20251,2,3,18,261,111,111,111,111,10983,0,
14810,1,20234,2,3,18,262,118,118,118,118,11506,0,
14812,1,20261,2,3,18,263,116,116,116,116,11563,0,
14813,1,20224,2,3,18,265,111,111,111,111,10551,0,
14816,1,20233,2,3,18,266,118,118,118,118,11460,0,
14819,1,20242,2,3,18,266,109,109,109,109,10663,0,
14820,1,20243,2,3,18,266,111,111,111,111,10926,0,
14823,1,20234,2,3,18,267,118,118,118,118,11506,0,
14830,1,20223,2,3,18,292,312,312,312,312,28673,1560,312.0
14832,1,20224,2,3,18,292,333,333,333,333,31652,1665,333.0
14834,1,20231,2,3,18,292,212,212,212,106,10234,1060,212.0
14836,1,20232,2,3,18,292,354,354,354,283,27374,1770,354.0
14838,1,20233,2,3,18,292,472,472,472,378,36673,2360,472.0
14840,1,20234,2,3,18,292,708,708,708,661,64435,3540,708.0
14842,1,20241,2,3,18,292,540,540,540,432,42124,2700,540.0
14844,1,20242,2,3,18,292,545,545,545,501,49052,2725,545.0
14846,1,20243,2,3,18,292,777,777,777,733,72110,3885,777.0
14848,1,20244,2,3,18,292,354,354,354,354,34865,1770,354.0
14850,1,20251,2,3,18,292,444,444,444,444,43934,2220,444.0
14852,1,20252,2,3,18,292,784,784,784,784,78094,3920,784.0
14854,1,20253,2,3,18,292,436,436,436,436,43617,2180,436.0
14856,1,20254,2,3,18,292,476,476,476,476,47495,2380,476.0
14857,1,20261,2,3,18,292,1044,1044,1044,998,99510,5220,1044.0
14861,1,20231,2,3,18,298,106,106,106,106,10234,530,106.0
14863,1,20232,2,3,18,298,236,236,236,236,22812,1180,236.0
14869,1,20244,2,3,18,298,236,236,236,236,23244,1180,236.0
14871,1,20252,2,3,18,298,112,112,112,112,11156,560,112.0
14873,1,20253,2,3,18,298,218,218,218,218,21809,1090,218.0
14874,1,20261,2,3,18,298,116,116,116,116,11578,580,116.0
14876,1,20223,2,3,18,299,208,208,208,208,19115,1040,208.0
14878,1,20224,2,3,18,299,111,111,111,111,10551,555,111.0
14881,1,20232,2,3,18,299,236,236,236,236,22812,1180,236.0
14883,1,20233,2,3,18,299,118,118,118,118,11460,590,118.0
14885,1,20234,2,3,18,299,118,118,118,118,11506,590,118.0
14887,1,20241,2,3,18,299,216,216,216,216,21062,1080,216.0
14889,1,20243,2,3,18,299,222,222,222,222,21851,1110,222.0
14892,1,20251,2,3,18,299,333,333,333,333,32950,1665,333.0
14894,1,20252,2,3,18,299,448,448,448,448,44625,2240,448.0
14896,1,20253,2,3,18,299,654,654,654,654,65426,3270,654.0
14898,1,20254,2,3,18,299,238,238,238,238,23748,1190,238.0
14899,1,20261,2,3,18,299,580,580,580,580,57829,2900,580.0
14900,1,20222,2,3,18,300,111,111,111,111,9976,555,111.0
14903,1,20224,2,3,18,300,333,333,333,333,31652,1665,333.0
14905,1,20231,2,3,18,300,424,424,424,424,40937,2120,424.0
14907,1,20232,2,3,18,300,118,118,118,118,11406,590,118.0
14909,1,20233,2,3,18,300,354,354,354,354,34380,1770,354.0
14911,1,20234,2,3,18,300,354,354,354,354,34519,1770,354.0
14913,1,20241,2,3,18,300,432,432,432,432,42124,2160,432.0
14915,1,20242,2,3,18,300,218,218,218,218,21327,1090,218.0
14917,1,20243,2,3,18,300,222,222,222,222,21851,1110,222.0
14919,1,20244,2,3,18,300,118,118,118,118,11622,590,118.0
14921,1,20251,2,3,18,300,444,444,444,444,43934,2220,444.0
14923,1,20252,2,3,18,300,224,224,224,224,22313,1120,224.0
14925,1,20253,2,3,18,300,545,545,545,545,54522,2725,545.0
14927,1,20254,2,3,18,300,476,476,476,476,47495,2380,476.0
14928,1,20261,2,3,18,300,348,348,348,348,34734,1740,348.0
14931,1,20241,2,3,18,303,108,108,108,108,10531,540,108.0
14933,1,20244,2,3,18,303,118,118,118,118,11622,590,118.0
14935,1,20251,2,3,18,303,222,222,222,222,21967,1110,222.0
14938,1,20253,2,3,18,303,218,218,218,218,21809,1090,218.0
14939,1,20254,2,3,18,303,119,119,119,119,11874,595,119.0
14940,1,20261,2,3,18,303,116,116,116,116,11578,580,116.0
14941,1,20253,2,3,18,304,109,109,109,109,10904,545,109.0
14943,1,20251,2,3,18,306,111,111,111,111,10983,555,111.0
14948,1,20244,2,3,18,308,118,118,118,118,11622,590,118.0
14950,1,20233,2,3,18,309,118,118,118,118,11460,590,118.0
14951,1,20241,2,3,18,309,108,108,108,108,10531,540,108.0
14955,1,20222,2,3,18,310,111,111,111,44,3990,555,111.0
14960,1,20242,2,3,18,310,109,109,109,109,10663,545,109.0
14963,1,20251,2,3,18,310,222,222,222,222,21967,1110,222.0
14966,1,20253,2,3,18,310,109,109,109,109,10904,545,109.0
14968,1,20254,2,3,18,310,119,119,119,119,11874,595,119.0
14969,1,20261,2,3,18,310,232,232,232,232,23141,1160,232.0
14971,1,20234,2,3,18,311,236,236,236,236,23012,1180,236.0
14973,1,20241,2,3,18,311,216,216,216,216,21062,1080,216.0
14975,1,20242,2,3,18,311,109,109,109,109,10663,545,109.0
14977,1,20243,2,3,18,311,333,333,333,333,32777,1665,333.0
14978,1,20244,2,3,18,311,118,118,118,118,11622,590,118.0
14982,1,20253,2,3,18,311,218,218,218,218,21809,1090,218.0
14984,1,20254,2,3,18,311,119,119,119,119,11874,595,119.0
14985,1,20261,2,3,18,311,464,464,464,464,46297,2320,464.0
14988,1,20222,2,3,18,329,111,111,111,111,9976,555,111.0
14990,1,20223,2,3,18,329,208,208,208,166,15292,1040,208.0
14992,1,20231,2,3,18,329,106,106,106,106,10234,530,106.0
14994,1,20232,2,3,18,329,118,118,118,118,11406,590,118.0
15001,1,20221,2,3,18,335,102,102,102,102,8952,510,102.0
15002,1,20223,2,3,18,335,104,104,104,104,9558,520,104.0
15004,1,20243,2,3,18,335,111,111,111,111,10926,555,111.0
15005,1,20222,2,3,18,336,111,111,111,111,9976,555,111.0
15007,1,20223,2,3,18,336,208,208,208,208,19115,1040,208.0
15009,1,20224,2,3,18,336,111,111,111,111,10551,555,111.0
15012,1,20241,2,3,18,336,108,108,108,108,10531,540,108.0
15014,1,20253,2,3,18,336,109,109,109,109,10904,545,109.0
15017,1,20222,2,3,18,337,111,111,111,111,9976,555,111.0
15020,1,20232,2,3,18,337,118,118,118,118,11406,590,118.0
15021,1,20222,2,3,18,349,111,111,111,44,3990,555,111.0
15024,1,20222,2,3,18,353,111,111,111,111,9976,555,111.0
15029,1,20221,2,3,18,354,102,102,102,102,8952,510,102.0
15030,1,20222,2,3,18,354,555,555,555,444,39902,2775,555.0
15032,1,20223,2,3,18,354,104,104,104,104,9558,520,104.0
15038,1,20223,2,3,18,355,104,104,104,104,9558,520,104.0
15042,1,20222,2,3,18,375,111,111,111,67,5985,555,111.0
15043,1,20223,2,3,18,375,104,104,104,52,4779,520,104.0
15046,1,20231,2,3,18,375,106,106,106,106,10234,530,106.0
15048,1,20232,2,3,18,375,118,118,118,118,11406,590,118.0
15050,1,20233,2,3,18,375,118,118,118,118,11460,590,118.0
15052,1,20234,2,3,18,375,236,236,236,236,23012,1180,236.0
15054,1,20243,2,3,18,375,222,222,222,222,21851,1110,222.0
15056,1,20252,2,3,18,375,112,112,112,112,11156,560,112.0
15058,1,20253,2,3,18,375,218,218,218,218,21809,1090,218.0
15060,1,20254,2,3,18,375,119,119,119,119,11874,595,119.0
15061,1,20261,2,3,18,375,464,464,464,464,46312,2320,464.0
15062,1,20223,2,3,18,380,104,104,104,62,5735,520,104.0
15064,1,20234,2,3,18,380,118,118,118,118,11506,590,118.0
15066,1,20222,2,3,18,381,222,222,222,122,10973,1110,222.0
15068,1,20224,2,3,18,381,111,111,111,111,10551,555,111.0
15070,1,20231,2,3,18,381,106,106,106,106,10234,530,106.0
15074,1,20234,2,3,18,381,118,118,118,118,11506,590,118.0
15076,1,20241,2,3,18,381,216,216,216,216,21062,1080,216.0
15078,1,20251,2,3,18,381,111,111,111,111,10983,555,111.0
15080,1,20261,2,3,18,381,116,116,116,116,11563,580,116.0
15082,1,20222,2,3,18,382,111,111,111,111,9976,555,111.0
15084,1,20223,2,3,18,382,104,104,104,104,9558,520,104.0
15086,1,20224,2,3,18,382,222,222,222,222,21101,1110,222.0
15089,1,20232,2,3,18,382,236,236,236,236,22812,1180,236.0
15091,1,20233,2,3,18,382,118,118,118,118,11460,590,118.0
15093,1,20234,2,3,18,382,118,118,118,118,11506,590,118.0
15095,1,20241,2,3,18,382,216,216,216,216,21062,1080,216.0
15097,1,20242,2,3,18,382,327,327,327,327,31990,1635,327.0
15098,1,20243,2,3,18,382,444,444,444,444,43703,2220,444.0
15100,1,20244,2,3,18,382,118,118,118,118,11622,590,118.0
15102,1,20251,2,3,18,382,111,111,111,111,10983,555,111.0
15105,1,20253,2,3,18,382,218,218,218,218,21809,1090,218.0
15107,1,20254,2,3,18,382,119,119,119,119,11874,595,119.0
15108,1,20261,2,3,18,382,580,580,580,580,57860,2900,580.0
15110,1,20222,2,3,18,383,111,111,111,111,9976,555,111.0
15112,1,20223,2,3,18,383,312,312,312,312,28673,1560,312.0
15114,1,20224,2,3,18,383,111,111,111,111,10551,555,111.0
15116,1,20231,2,3,18,383,106,106,106,106,10234,530,106.0
15118,1,20232,2,3,18,383,118,118,118,118,11406,590,118.0
15122,1,20241,2,3,18,383,108,108,108,108,10531,540,108.0
15124,1,20242,2,3,18,383,327,327,327,283,27725,1635,327.0
15126,1,20243,2,3,18,383,111,111,111,111,10926,555,111.0
15127,1,20244,2,3,18,383,118,118,118,118,11622,590,118.0
15129,1,20251,2,3,18,383,222,222,222,222,21967,1110,222.0
15132,1,20253,2,3,18,383,327,327,327,327,32713,1635,327.0
15134,1,20254,2,3,18,383,238,238,238,238,23748,1190,238.0
15135,1,20261,2,3,18,383,464,464,464,464,46297,2320,464.0
15137,1,20261,2,3,18,391,116,116,116,116,11578,580,
15140,1,20252,2,3,18,392,112,112,112,112,11156,560,
15141,1,20234,2,3,18,393,236,236,236,236,23012,1180,
15142,1,20241,2,3,18,393,108,108,108,108,10531,540,
15148,1,20234,2,3,19,161,118,118,118,118,7643,0,118.0
15149,1,20223,2,3,19,222,104,104,104,104,6350,0,104.0
15151,1,20243,2,3,19,255,222,222,222,222,14512,0,222.0
15156,1,20261,2,3,19,292,116,116,116,116,7679,580,116.0
15157,1,20261,2,3,19,299,116,116,116,116,7690,580,116.0
15158,1,20251,2,3,19,300,111,111,111,111,7294,555,111.0
15159,1,20234,2,3,19,303,118,118,118,118,7643,590,118.0
15162,1,20224,2,3,19,329,111,111,111,111,7010,555,111.0
15163,1,20221,2,3,19,336,102,102,102,102,5948,510,102.0
15164,1,20222,2,3,19,353,111,111,111,111,6628,555,111.0
15168,1,20241,2,3,19,375,108,108,108,108,6995,540,108.0
15170,1,20242,2,3,19,375,109,109,109,109,7083,545,109.0
15173,1,20254,2,3,19,375,119,119,119,119,7886,595,119.0
15174,1,20261,2,3,19,375,116,116,116,116,7690,580,116.0
15175,1,20231,2,3,19,380,106,106,106,106,6800,530,106.0
15178,1,20221,2,3,20,265,102,102,102,102,3001,0,
15181,1,20224,2,3,20,354,111,111,111,111,3535,555,111.0
15182,1,20223,2,3,20,355,104,104,104,104,3203,520,104.0
15187,1,20253,2,3,21,162,109,109,109,109,5446,0,109.0
15188,1,20252,2,3,21,171,112,112,112,112,5572,0,112.0
15189,1,20261,2,3,21,171,116,116,116,116,5781,0,116.0
15190,1,20242,2,3,21,172,109,109,109,109,5328,0,109.0
15191,1,20243,2,3,21,172,111,111,111,111,5459,0,111.0
15193,1,20243,2,3,21,173,111,111,111,111,5459,0,111.0
15195,1,20251,2,3,21,173,111,111,111,111,5487,0,111.0
15197,1,20241,2,3,21,200,108,108,108,108,5263,0,108.0
15199,1,20231,2,3,21,254,106,106,106,106,5117,0,106.0
15201,1,20232,2,3,21,256,118,118,118,118,5702,0,118.0
15204,1,20232,2,3,21,257,118,118,118,118,5702,0,118.0
15205,1,20244,2,3,21,261,118,118,118,118,5807,0,
15206,1,20253,2,3,21,262,109,109,109,109,5446,0,
15210,1,20261,2,3,21,297,116,116,116,116,5774,580,116.0
15217,1,20261,2,3,21,309,116,116,116,116,5774,580,116.0
15218,1,20251,2,3,21,310,111,111,111,111,5487,555,111.0
15225,1,20232,2,3,21,381,118,118,118,118,5702,590,118.0
15228,1,20244,2,3,21,383,118,118,118,118,5807,590,118.0
15232,1,20261,2,3,21,389,116,116,116,116,5781,580,
15234,1,20261,2,4,6,292,0,42,42,0,34,0,42.0
15237,1,20261,2,5,6,43,0,34,34,0,28,0,34.0
15241,1,20243,2,5,6,155,0,36,36,0,30,0,36.0
15243,1,20261,2,5,6,156,0,34,34,0,28,0,34.0
15245,1,20221,2,5,6,158,0,34,34,0,26,0,34.0
15247,1,20251,2,5,6,158,0,34,34,0,28,0,34.0
15248,1,20261,2,5,6,158,0,34,34,0,28,0,34.0
15250,1,20221,2,5,6,160,0,34,34,0,26,0,34.0
15251,1,20222,2,5,6,160,0,34,34,0,26,0,34.0
15254,1,20234,2,5,6,160,0,34,34,0,28,0,34.0
15256,1,20244,2,5,6,160,0,37,37,0,30,0,37.0
15257,1,20261,2,5,6,160,0,34,34,0,28,0,34.0
15261,1,20261,2,5,6,161,0,34,34,0,28,0,34.0
15263,1,20231,2,5,6,162,0,34,34,0,28,0,34.0
15264,1,20233,2,5,6,162,0,34,34,0,28,0,34.0
15266,1,20243,2,5,6,162,0,72,72,0,59,0,72.0
15270,1,20261,2,5,6,162,0,34,34,0,28,0,34.0
15273,1,20233,2,5,6,163,0,34,34,0,28,0,34.0
15274,1,20241,2,5,6,163,0,68,68,0,56,0,68.0
15277,1,20254,2,5,6,163,0,38,38,0,31,0,38.0
15278,1,20261,2,5,6,163,0,34,34,0,28,0,34.0
15281,1,20234,2,5,6,166,0,34,34,0,28,0,34.0
15282,1,20261,2,5,6,166,0,34,34,0,28,0,34.0
15283,1,20253,2,5,6,167,0,34,34,0,28,0,34.0
15284,1,20243,2,5,6,168,0,36,36,0,30,0,36.0
15285,1,20253,2,5,6,168,0,34,34,0,28,0,34.0
15287,1,20251,2,5,6,169,0,34,34,0,28,0,34.0
15293,1,20222,2,5,6,171,0,68,68,0,52,0,68.0
15294,1,20231,2,5,6,171,0,34,34,0,28,0,34.0
15295,1,20241,2,5,6,171,0,34,34,0,28,0,34.0
15297,1,20242,2,5,6,171,0,72,72,0,59,0,72.0
15299,1,20243,2,5,6,171,0,36,36,0,30,0,36.0
15300,1,20244,2,5,6,171,0,37,37,0,30,0,37.0
15301,1,20251,2,5,6,171,0,34,34,0,28,0,34.0
15303,1,20253,2,5,6,171,0,34,34,0,28,0,34.0
15306,1,20234,2,5,6,172,0,34,34,0,28,0,34.0
15307,1,20241,2,5,6,172,0,34,34,0,28,0,34.0
15312,1,20251,2,5,6,172,0,34,34,0,28,0,34.0
15314,1,20261,2,5,6,172,0,34,34,0,28,0,34.0
15318,1,20243,2,5,6,173,0,72,72,0,59,0,72.0
15320,1,20244,2,5,6,173,0,37,37,0,30,0,37.0
15321,1,20251,2,5,6,173,0,34,34,0,28,0,34.0
15322,1,20252,2,5,6,173,0,37,37,0,30,0,37.0
15323,1,20254,2,5,6,173,0,38,38,0,31,0,38.0
15329,1,20242,2,5,6,255,0,36,36,0,30,0,36.0
15333,1,20233,2,5,6,259,0,34,34,0,28,0,
15334,1,20261,2,5,6,259,0,34,34,0,28,0,
15336,1,20261,2,5,6,262,0,34,34,0,28,0,
15338,1,20221,2,5,6,264,0,102,102,0,78,0,
15339,1,20222,2,5,6,264,0,34,34,0,26,0,
15340,1,20224,2,5,6,264,0,36,36,0,29,0,
15343,1,20243,2,5,6,264,0,36,36,0,30,0,
15344,1,20251,2,5,6,264,0,34,34,0,28,0,
15347,1,20261,2,5,6,265,0,34,34,0,28,0,
15348,1,20252,2,5,6,266,0,37,37,0,30,0,
15349,1,20241,2,5,6,267,0,68,68,0,56,0,
15350,1,20244,2,5,6,267,0,37,37,0,30,0,
15352,1,20232,2,5,6,288,0,34,34,0,28,0,
15353,1,20221,2,5,6,292,0,68,68,0,52,0,68.0
15355,1,20222,2,5,6,292,0,34,34,0,26,0,34.0
15358,1,20224,2,5,6,292,0,36,36,0,29,0,36.0
15360,1,20231,2,5,6,292,0,34,34,0,28,0,34.0
15363,1,20233,2,5,6,292,0,68,68,0,56,0,68.0
15365,1,20234,2,5,6,292,0,68,68,0,56,0,68.0
15367,1,20241,2,5,6,292,0,68,68,0,56,0,68.0
15368,1,20242,2,5,6,292,0,36,36,0,30,0,36.0
15370,1,20243,2,5,6,292,0,36,36,0,30,0,36.0
15373,1,20251,2,5,6,292,0,68,68,0,56,0,68.0
15374,1,20252,2,5,6,292,0,37,37,0,30,0,37.0
15376,1,20253,2,5,6,292,0,34,34,0,28,0,34.0
15378,1,20261,2,5,6,292,0,34,34,0,28,0,34.0
15382,1,20222,2,5,6,298,0,68,68,0,52,0,68.0
15383,1,20231,2,5,6,298,0,34,34,0,28,0,34.0
15387,1,20221,2,5,6,299,0,34,34,0,26,0,34.0
15389,1,20222,2,5,6,299,0,68,68,0,52,0,68.0
15392,1,20232,2,5,6,299,0,68,68,0,56,0,68.0
15394,1,20233,2,5,6,299,0,136,136,0,112,0,136.0
15396,1,20234,2,5,6,299,0,68,68,0,56,0,68.0
15399,1,20242,2,5,6,299,0,72,72,0,59,0,72.0
15401,1,20243,2,5,6,299,0,108,108,0,89,0,108.0
15403,1,20244,2,5,6,299,0,37,37,0,30,0,37.0
15404,1,20251,2,5,6,299,0,34,34,0,28,0,34.0
15406,1,20252,2,5,6,299,0,37,37,0,30,0,37.0
15408,1,20253,2,5,6,299,0,68,68,0,56,0,68.0
15410,1,20261,2,5,6,299,0,68,68,0,56,0,68.0
15411,1,20221,2,5,6,300,0,34,34,0,26,0,34.0
15412,1,20222,2,5,6,300,0,102,102,0,79,0,102.0
15414,1,20223,2,5,6,300,0,34,34,0,27,0,34.0
15415,1,20224,2,5,6,300,0,36,36,0,29,0,36.0
15417,1,20231,2,5,6,300,0,136,136,0,112,0,136.0
15419,1,20232,2,5,6,300,0,68,68,0,56,0,68.0
15421,1,20233,2,5,6,300,0,68,68,0,56,0,68.0
15423,1,20234,2,5,6,300,0,34,34,0,28,0,34.0
15425,1,20243,2,5,6,300,0,72,72,0,59,0,72.0
15429,1,20253,2,5,6,300,0,102,102,0,84,0,102.0
15430,1,20221,2,5,6,303,0,34,34,0,26,0,34.0
15431,1,20222,2,5,6,303,0,34,34,0,26,0,34.0
15432,1,20234,2,5,6,303,0,68,68,0,56,0,68.0
15434,1,20251,2,5,6,303,0,68,68,0,56,0,68.0
15436,1,20261,2,5,6,303,0,34,34,0,28,0,34.0
15439,1,20233,2,5,6,307,0,34,34,0,28,0,34.0
15440,1,20241,2,5,6,307,0,34,34,0,28,0,34.0
15441,1,20244,2,5,6,307,0,37,37,0,30,0,37.0
15442,1,20224,2,5,6,308,0,36,36,0,29,0,36.0
15448,1,20224,2,5,6,309,0,36,36,0,29,0,36.0
15453,1,20251,2,5,6,309,0,34,34,0,28,0,34.0
15455,1,20261,2,5,6,309,0,68,68,0,56,0,68.0
15457,1,20224,2,5,6,310,0,36,36,0,29,0,36.0
15458,1,20232,2,5,6,310,0,34,34,0,28,0,34.0
15460,1,20233,2,5,6,310,0,34,34,0,28,0,34.0
15462,1,20234,2,5,6,310,0,68,68,0,56,0,68.0
15463,1,20241,2,5,6,310,0,34,34,0,28,0,34.0
15464,1,20242,2,5,6,310,0,36,36,0,30,0,36.0
15466,1,20243,2,5,6,310,0,36,36,0,30,0,36.0
15469,1,20251,2,5,6,310,0,34,34,0,28,0,34.0
15471,1,20252,2,5,6,310,0,74,74,0,61,0,74.0
15473,1,20261,2,5,6,310,0,68,68,0,56,0,68.0
15474,1,20233,2,5,6,311,0,34,34,0,28,0,34.0
15478,1,20243,2,5,6,311,0,36,36,0,30,0,36.0
15482,1,20253,2,5,6,311,0,34,34,0,28,0,34.0
15484,1,20261,2,5,6,311,0,34,34,0,28,0,34.0
15486,1,20252,2,5,6,337,0,37,37,0,30,0,37.0
15487,1,20221,2,5,6,375,0,34,34,0,26,0,34.0
15490,1,20243,2,5,6,380,0,36,36,0,30,0,36.0
15491,1,20242,2,5,6,381,0,36,36,0,30,0,36.0
15493,1,20221,2,5,6,382,0,68,68,0,52,0,68.0
15495,1,20234,2,5,6,382,0,34,34,0,28,0,34.0
15496,1,20243,2,5,6,382,0,36,36,0,30,0,36.0
15498,1,20221,2,5,6,383,0,68,68,0,52,0,68.0
15500,1,20231,2,5,6,383,0,34,34,0,28,0,34.0
15501,1,20233,2,5,6,383,0,34,34,0,28,0,34.0
15503,1,20243,2,5,6,383,0,36,36,0,30,0,36.0
15504,1,20261,2,5,6,386,0,34,34,0,28,0,
15505,1,20253,2,5,6,391,0,34,34,0,28,0,
15506,1,20261,2,5,6,392,0,34,34,0,28,0,
15509,1,20232,2,5,7,37,0,34,34,0,28,0,34.0
15510,1,20223,2,5,7,173,0,34,34,0,27,0,34.0
15514,1,20242,2,5,8,292,0,36,36,0,61,0,36.0
15516,1,20241,2,5,9,310,0,34,34,0,2912,0,34.0
15517,1,20223,2,5,9,382,0,17,34,0,1373,0,17.0
15519,1,20253,2,5,10,173,0,34,34,0,2986,0,34.0
15520,1,20261,2,5,10,174,0,34,34,0,2976,0,34.0
15521,1,20223,2,5,10,292,0,34,34,0,2746,0,34.0
15522,1,20252,2,5,10,292,0,19,37,0,1618,0,19.0
15523,1,20232,2,5,10,299,0,34,34,0,2887,0,34.0
15524,1,20223,2,5,10,300,0,34,34,0,2746,0,34.0
15528,1,20231,2,5,11,162,0,34,34,0,14726,0,34.0
15534,1,20222,2,5,11,292,0,34,34,0,10501,0,34.0
15535,1,20223,2,5,11,292,0,34,34,0,9344,0,34.0
15537,1,20231,2,5,11,292,0,51,68,0,40927,0,51.0
15540,1,20261,2,5,11,292,0,34,34,0,10131,0,34.0
15541,1,20224,2,5,11,296,0,36,36,0,15349,0,36.0
15543,1,20231,2,5,11,298,0,34,34,0,34704,0,34.0
15545,1,20221,2,5,11,299,0,34,34,0,31543,0,34.0
15549,1,20241,2,5,11,299,0,34,34,0,9913,0,34.0
15552,1,20224,2,5,11,300,0,18,36,0,6486,0,18.0
15554,1,20233,2,5,11,300,0,34,34,0,12518,0,34.0
15563,1,20222,2,5,11,309,0,34,34,0,9138,0,34.0
15567,1,20254,2,5,11,311,0,38,38,0,13027,0,38.0
15570,1,20221,2,5,17,14,0,102,102,0,734,0,
15572,1,20222,2,5,17,14,0,102,102,0,440,0,
15574,1,20223,2,5,17,14,0,170,170,0,734,0,
15576,1,20224,2,5,17,14,0,72,72,0,311,0,
15578,1,20231,2,5,17,14,0,102,102,0,634,0,
15580,1,20232,2,5,17,14,0,68,68,0,423,0,
15582,1,20233,2,5,17,14,0,170,170,0,1269,0,
15584,1,20234,2,5,17,14,0,170,170,0,1057,0,
15586,1,20241,2,5,17,14,0,238,238,0,1690,0,
15588,1,20242,2,5,17,14,0,72,72,0,895,0,
15590,1,20243,2,5,17,14,0,144,144,0,1118,0,
15592,1,20244,2,5,17,14,0,111,111,0,690,0,
15594,1,20251,2,5,17,14,0,68,68,0,549,0,
15596,1,20252,2,5,17,14,0,74,74,0,797,0,
15598,1,20253,2,5,17,14,0,34,34,0,366,0,
15600,1,20254,2,5,17,14,0,76,76,0,818,0,
15601,1,20261,2,5,17,14,0,68,68,0,1091,0,
15602,1,20241,2,5,18,32,34,34,34,34,3407,-170,34.0
15604,1,20261,2,5,18,32,34,34,34,34,3486,-170,34.0
15605,1,20241,2,5,18,33,34,34,34,34,3407,-170,34.0
15612,1,20241,2,5,18,43,34,34,34,34,3407,-170,34.0
15614,1,20261,2,5,18,44,34,34,34,34,3486,-170,34.0
15615,1,20252,2,5,18,45,37,37,37,37,3786,-185,37.0
15617,1,20223,2,5,18,46,34,34,34,34,3211,-170,34.0
15619,1,20234,2,5,18,47,34,34,34,34,3406,-170,34.0
15621,1,20221,2,5,18,48,34,34,34,34,3066,-170,34.0
15623,1,20234,2,5,18,48,68,68,68,68,6813,-340,68.0
15627,1,20261,2,5,18,48,34,34,34,34,3481,-170,34.0
15629,1,20231,2,5,18,49,34,34,34,34,3373,-170,34.0
15632,1,20234,2,5,18,49,34,34,34,34,3406,-170,34.0
15633,1,20241,2,5,18,49,68,68,68,68,6814,-340,68.0
15636,1,20253,2,5,18,49,34,34,34,34,3494,-170,34.0
15637,1,20254,2,5,18,49,38,38,38,38,3895,-190,38.0
15638,1,20261,2,5,18,49,34,34,34,34,3486,-170,34.0
15644,1,20224,2,5,18,3,36,36,36,36,3516,0,
15646,1,20232,2,5,18,3,34,34,34,34,3377,0,
15648,1,20233,2,5,18,3,68,68,68,68,6786,0,
15650,1,20234,2,5,18,3,34,34,34,34,3406,0,
15652,1,20241,2,5,18,3,68,68,68,51,5110,0,
15654,1,20242,2,5,18,3,36,36,36,36,3619,0,
15658,1,20251,2,5,18,5,34,34,34,34,3456,0,
15664,1,20232,2,5,18,8,68,68,68,68,6754,0,
15665,1,20244,2,5,18,8,37,37,37,37,3744,0,
15670,1,20253,2,5,18,9,34,34,34,34,3494,0,
15677,1,20233,2,5,18,10,68,68,68,68,6786,0,
15679,1,20234,2,5,18,10,102,102,102,102,10219,0,
15681,1,20241,2,5,18,10,170,170,170,170,17034,0,
15683,1,20242,2,5,18,10,72,72,72,54,5428,0,
15685,1,20243,2,5,18,10,72,72,72,36,3641,0,
15687,1,20244,2,5,18,10,37,37,37,7,749,0,
15689,1,20251,2,5,18,10,34,34,34,17,1728,0,
15692,1,20253,2,5,18,10,34,34,34,17,1747,0,
15693,1,20254,2,5,18,10,38,38,38,38,3895,0,
15694,1,20261,2,5,18,10,34,34,34,17,1741,0,
15696,1,20221,2,5,18,11,68,68,68,68,6132,0,
15698,1,20222,2,5,18,11,102,102,102,102,9421,0,
15700,1,20223,2,5,18,11,136,136,136,136,12844,0,
15702,1,20224,2,5,18,11,72,72,72,72,7032,0,
15704,1,20231,2,5,18,11,136,136,136,136,13494,0,
15706,1,20232,2,5,18,11,68,68,68,68,6754,0,
15708,1,20233,2,5,18,11,34,34,34,34,3393,0,
15710,1,20234,2,5,18,11,34,34,34,34,3406,0,
15712,1,20241,2,5,18,11,68,68,68,68,6814,0,
15715,1,20243,2,5,18,11,36,36,36,36,3641,0,
15716,1,20244,2,5,18,11,37,37,37,37,3744,0,
15719,1,20252,2,5,18,11,74,74,74,37,3786,0,
15720,1,20253,2,5,18,11,34,34,34,34,3494,0,
15722,1,20254,2,5,18,11,38,38,38,19,1947,0,
15723,1,20261,2,5,18,11,34,34,34,17,1743,0,
15724,1,20243,2,5,18,147,36,36,36,36,3641,0,
15725,1,20221,2,5,18,155,34,34,34,34,3066,0,34.0
15729,1,20242,2,5,18,155,36,36,36,36,3619,0,36.0
15734,1,20233,2,5,18,158,34,34,34,34,3393,0,34.0
