product_key,portfolio_key,product_label,product_name,pack_name,corporation_name,corporation_group,atc4_raw,atc4_code,atc4_description,molecule_list,molecule_count,is_combo_molecule,protection_current,international_prescription
186,201,BREVIBLOC,BREVIBLOC,SACCA 10MG/ML 250ML,BAXTER INT,BAXTER INT,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ESMOLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
187,201,BREVIBLOC,BREVIBLOC,VIAL 100MG 10ML,BAXTER INT,BAXTER INT,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ESMOLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
188,202,CONGESCOR BBF,CONGESCOR    BBF>>,COMPR RIV.SP 2.5MG 28,BBFARMA,BBFARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
189,202,CONGESCOR BBF,CONGESCOR    BBF>>,COMPR RIV.SP 5MG 28,BBFARMA,BBFARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
190,202,CONGESCOR BBF,CONGESCOR    BBF>>,CPR RIV.LTT 2.5MG 28,BBFARMA,BBFARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
191,203,NEBICUR,NEBICUR,TABS 5MG 28,BENNETT,BENNETT,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
192,204,BISOPROLOL BLUEFIS,BISOPROLOL BLUEFIS,TABL 1.25MG 20,BLUEFISH,BLUEFISH,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
193,204,BISOPROLOL BLUEFIS,BISOPROLOL BLUEFIS,TABL 2.50MG 28,BLUEFISH,BLUEFISH,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
194,205,LOPRESOR,LOPRESOR,CPR LACCAT 100MG,BRUNO FARMACEUTICI,BRUNO FARMACEUTICI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",METOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
195,205,LOPRESOR,LOPRESOR,CPR LACCAT 100MG 30,BRUNO FARMACEUTICI,BRUNO FARMACEUTICI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",METOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
196,205,LOPRESOR,LOPRESOR,CPR RETARD 200MG,BRUNO FARMACEUTICI,BRUNO FARMACEUTICI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",METOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
197,205,LOPRESOR,LOPRESOR,CPR RETARD 200MG 28,BRUNO FARMACEUTICI,BRUNO FARMACEUTICI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",METOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
198,206,DILATREND,DILATREND,TABS 12.5MG 28,CHEPLAPHARM,CHEPLAPHARM,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
199,206,DILATREND,DILATREND,TABS 25MG 28,CHEPLAPHARM,CHEPLAPHARM,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
200,206,DILATREND,DILATREND,TABS 6.25MG 28,CHEPLAPHARM,CHEPLAPHARM,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
201,207,ATENOLOL CINFA,ATENOLOL CINFA,TABL 100MG,CINFA,CINFA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
202,207,ATENOLOL CINFA,ATENOLOL CINFA,TABL 100MG 30,CINFA,CINFA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
203,207,ATENOLOL CINFA,ATENOLOL CINFA,TABL 100MG 60,CINFA,CINFA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
204,207,ATENOLOL CINFA,ATENOLOL CINFA,TABL 50MG,CINFA,CINFA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
205,207,ATENOLOL CINFA,ATENOLOL CINFA,TABL 50MG 30,CINFA,CINFA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
206,207,ATENOLOL CINFA,ATENOLOL CINFA,TABL 50MG 60,CINFA,CINFA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
207,208,BISOPROLOL CINFA,BISOPROLOL CINFA,TABL 1.25MG,CINFA,CINFA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
208,208,BISOPROLOL CINFA,BISOPROLOL CINFA,TABL 1.25MG 20,CINFA,CINFA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
209,208,BISOPROLOL CINFA,BISOPROLOL CINFA,TABL 10MG,CINFA,CINFA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
210,208,BISOPROLOL CINFA,BISOPROLOL CINFA,TABL 10MG 28,CINFA,CINFA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
211,208,BISOPROLOL CINFA,BISOPROLOL CINFA,TABL 10MG 30,CINFA,CINFA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
212,208,BISOPROLOL CINFA,BISOPROLOL CINFA,TABL 10MG 60,CINFA,CINFA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
213,208,BISOPROLOL CINFA,BISOPROLOL CINFA,TABL 2.50MG,CINFA,CINFA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
214,208,BISOPROLOL CINFA,BISOPROLOL CINFA,TABL 2.50MG 28,CINFA,CINFA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
215,208,BISOPROLOL CINFA,BISOPROLOL CINFA,TABL 5MG,CINFA,CINFA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
216,208,BISOPROLOL CINFA,BISOPROLOL CINFA,TABL 5MG 28,CINFA,CINFA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
217,208,BISOPROLOL CINFA,BISOPROLOL CINFA,TABL 5MG 30,CINFA,CINFA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
218,208,BISOPROLOL CINFA,BISOPROLOL CINFA,TABL 5MG 60,CINFA,CINFA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
219,209,CARVEDILOL CINFA,CARVEDILOL CINFA,TABL 25MG 28,CINFA,CINFA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
220,209,CARVEDILOL CINFA,CARVEDILOL CINFA,TABL 6.25MG 28,CINFA,CINFA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
221,209,CARVEDILOL CINFA,CARVEDILOL CINFA,TABL EC 25MG,CINFA,CINFA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
222,209,CARVEDILOL CINFA,CARVEDILOL CINFA,TABL EC 6.25MG,CINFA,CINFA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
223,210,CARVEDILOL CINFAME,CARVEDILOL CINFAME,TABL RECUB 25MG 28,CINFA,CINFA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
224,210,CARVEDILOL CINFAME,CARVEDILOL CINFAME,TABL RECUB 6.25MG 28,CINFA,CINFA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
225,211,NEBIVOLOL CINFA,NEBIVOLOL CINFA,TABL 5MG,CINFA,CINFA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
226,211,NEBIVOLOL CINFA,NEBIVOLOL CINFA,TABL 5MG 28,CINFA,CINFA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
227,212,BLOCADREN,BLOCADREN,COMPR 10MG,DESMA PHARMA,DESMA PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",TIMOLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
228,212,BLOCADREN,BLOCADREN,COMPR 10MG 40,DESMA PHARMA,DESMA PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",TIMOLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
229,213,LOBIVON DD+,LOBIVON      DD+>>,TABL 5MG 28,DIFARMED,DIFARMED,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
230,214,ATENOLOLO DOC,ATENOLOLO DOC,COMPR 100MG,DOC GENERICI,DOC GENERICI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
231,214,ATENOLOLO DOC,ATENOLOLO DOC,COMPR 100MG 14,DOC GENERICI,DOC GENERICI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
232,214,ATENOLOLO DOC,ATENOLOLO DOC,COMPR 100MG 42,DOC GENERICI,DOC GENERICI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
233,214,ATENOLOLO DOC,ATENOLOLO DOC,COMPR 100MG 50,DOC GENERICI,DOC GENERICI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
234,215,BISOPROLOLO DOC,BISOPROLOLO DOC,COMPR 1.25MG,DOC GENERICI,DOC GENERICI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
235,215,BISOPROLOLO DOC,BISOPROLOLO DOC,COMPR 1.25MG 28,DOC GENERICI,DOC GENERICI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
236,215,BISOPROLOLO DOC,BISOPROLOLO DOC,COMPR 10MG,DOC GENERICI,DOC GENERICI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
237,215,BISOPROLOLO DOC,BISOPROLOLO DOC,COMPR 10MG 28,DOC GENERICI,DOC GENERICI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
238,215,BISOPROLOLO DOC,BISOPROLOLO DOC,COMPR 2.5MG,DOC GENERICI,DOC GENERICI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
239,215,BISOPROLOLO DOC,BISOPROLOLO DOC,COMPR 2.5MG 28,DOC GENERICI,DOC GENERICI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
240,215,BISOPROLOLO DOC,BISOPROLOLO DOC,COMPR 3.75MG,DOC GENERICI,DOC GENERICI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
241,215,BISOPROLOLO DOC,BISOPROLOLO DOC,COMPR 3.75MG 28,DOC GENERICI,DOC GENERICI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
242,215,BISOPROLOLO DOC,BISOPROLOLO DOC,COMPR 5MG,DOC GENERICI,DOC GENERICI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
243,215,BISOPROLOLO DOC,BISOPROLOLO DOC,COMPR 5MG 28,DOC GENERICI,DOC GENERICI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
244,216,CARVEDILOLO DOC,CARVEDILOLO DOC,COMPR 25MG,DOC GENERICI,DOC GENERICI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
245,216,CARVEDILOLO DOC,CARVEDILOLO DOC,COMPR 25MG 30,DOC GENERICI,DOC GENERICI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
246,216,CARVEDILOLO DOC,CARVEDILOLO DOC,COMPR 6.25MG,DOC GENERICI,DOC GENERICI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
247,216,CARVEDILOLO DOC,CARVEDILOLO DOC,COMPR 6.25MG 28,DOC GENERICI,DOC GENERICI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
248,217,METOPROLOLO DOC,METOPROLOLO DOC,COMPR 100MG,DOC GENERICI,DOC GENERICI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",METOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
249,217,METOPROLOLO DOC,METOPROLOLO DOC,COMPR 100MG 100,DOC GENERICI,DOC GENERICI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",METOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
250,217,METOPROLOLO DOC,METOPROLOLO DOC,COMPR 100MG 30,DOC GENERICI,DOC GENERICI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",METOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
251,217,METOPROLOLO DOC,METOPROLOLO DOC,COMPR 100MG 50,DOC GENERICI,DOC GENERICI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",METOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
252,218,NEBIVOLOLO DOC,NEBIVOLOLO DOC,CPR DIV 5MG,DOC GENERICI,DOC GENERICI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
253,218,NEBIVOLOLO DOC,NEBIVOLOLO DOC,CPR DIV 5MG 28,DOC GENERICI,DOC GENERICI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
254,219,CONCOR,CONCOR,COMPR RIV. 10MG,DOMPE,DOMPE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
255,219,CONCOR,CONCOR,COMPR RIV. 10MG 28,DOMPE,DOMPE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
256,220,SEQUACOR,SEQUACOR,COMPR RIV. 1.25MG,DOMPE,DOMPE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
257,220,SEQUACOR,SEQUACOR,COMPR RIV. 1.25MG 28,DOMPE,DOMPE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
258,220,SEQUACOR,SEQUACOR,COMPR RIV. 10MG,DOMPE,DOMPE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
259,220,SEQUACOR,SEQUACOR,COMPR RIV. 10MG 28,DOMPE,DOMPE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
260,220,SEQUACOR,SEQUACOR,COMPR RIV. 2.5MG,DOMPE,DOMPE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
261,220,SEQUACOR,SEQUACOR,COMPR RIV. 2.5MG 28,DOMPE,DOMPE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
262,220,SEQUACOR,SEQUACOR,COMPR RIV. 3.75MG,DOMPE,DOMPE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
263,220,SEQUACOR,SEQUACOR,COMPR RIV. 3.75MG 28,DOMPE,DOMPE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
264,220,SEQUACOR,SEQUACOR,COMPR RIV. 5MG,DOMPE,DOMPE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
265,220,SEQUACOR,SEQUACOR,COMPR RIV. 5MG 28,DOMPE,DOMPE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
266,220,SEQUACOR,SEQUACOR,COMPR RIV. 7.5MG,DOMPE,DOMPE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
267,220,SEQUACOR,SEQUACOR,COMPR RIV. 7.5MG 28,DOMPE,DOMPE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
268,221,LOBIVON EOA,LOBIVON      EOA>>,TABL 5MG 28,ECOFAR          >>,ECOFAR,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
269,222,TENORMIN,TENORMIN,COMPR 100MG,ECUPHARMA,ECUPHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
270,222,TENORMIN,TENORMIN,COMPR 100MG 42,ECUPHARMA,ECUPHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
271,222,TENORMIN,TENORMIN,F.EV 5MG 10ML,ECUPHARMA,ECUPHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
272,223,LOBIVON EAM,LOBIVON      EAM>>,TABL 5MG 28,ELAM PHARMA     >>,ELAM PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
273,224,CARVEPEN,CARVEPEN,TABS 12.5MG 28,ELPEN,ELPEN,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
274,224,CARVEPEN,CARVEPEN,TABS 25MG 28,ELPEN,ELPEN,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
275,224,CARVEPEN,CARVEPEN,TABS 6.25MG 28,ELPEN,ELPEN,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
276,225,ATENOL,ATENOL,COMPR 100MG,ERREKAPPA EUROTER.,ERREKAPPA EUROTER.,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
277,225,ATENOL,ATENOL,COMPR 100MG 50,ERREKAPPA EUROTER.,ERREKAPPA EUROTER.,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
278,226,LANDIOBLOC,LANDIOBLOC,INFUS LIOF 300MG,EUROMED,EUROMED,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",LANDIOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
279,227,CARDICOR FM6,CARDICOR     FM6>>,COMPR RIV.UK 2.5MG 28,FARMA 1000      >>,FARMA 1000,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
280,228,CONGESCOR FM6,CONGESCOR    FM6>>,COMPR RIV.G 1.25MG 28,FARMA 1000      >>,FARMA 1000,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
281,228,CONGESCOR FM6,CONGESCOR    FM6>>,COMPR RIV.RO 2.5MG 28,FARMA 1000      >>,FARMA 1000,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
